sampling.session,species,id_tag,survival,LD1,LD2,LD3
spring.2017,sagrei,oranges35,1,0.950511,0.148679,-2.117623
spring.2017,sagrei,oranges99,0,1.538962,-0.137743,-2.570510
spring.2017,sagrei,oranges21,0,3.174271,-0.545019,-2.336344
spring.2017,sagrei,orangen81,1,-0.186790,0.842571,-0.936669
spring.2017,sagrei,oranges91,0,3.236656,-0.351310,-2.077161
spring.2017,sagrei,oranges62,0,1.559092,-0.380949,-2.258353
spring.2017,sagrei,oranges51,0,0.659616,-0.198860,-1.477450
spring.2017,sagrei,oranges34,0,0.307965,-1.355760,0.293412
spring.2017,sagrei,oranget05,0,0.047854,0.851381,-0.271619
spring.2017,sagrei,oranget36,0,2.238886,-0.853474,-1.644425
spring.2017,sagrei,oranges20,0,0.968224,1.038706,0.932808
spring.2017,sagrei,oranget37,0,0.824109,-0.148841,-1.637943
spring.2017,sagrei,oranget93,0,1.446743,1.179547,-0.646024
spring.2017,sagrei,orangeo66,0,0.045941,0.328359,-0.354906
spring.2017,sagrei,oranges15,1,1.908144,-0.968460,-0.799001
spring.2017,carolinensis,oranger60,0,-7.957685,2.539639,-0.296145
spring.2017,sagrei,oranget98,0,1.770589,-0.797375,-0.716547
spring.2017,sagrei,orangen59,0,0.533356,1.103728,-1.853573
spring.2017,sagrei,orangeh11,0,2.590848,-0.241887,-1.582490
spring.2017,sagrei,orangeh07,0,1.987546,-1.231144,-1.409317
spring.2017,sagrei,orangeh08,0,0.100656,0.346064,-0.429263
spring.2017,sagrei,oranges43,0,1.849784,-1.489383,0.076385
spring.2017,sagrei,orangeh01,0,1.435955,0.329251,-0.635760
spring.2017,sagrei,oranget99,0,1.776831,1.162976,-0.945370
spring.2017,sagrei,oranget07,0,0.959750,-1.152258,-1.019306
spring.2017,sagrei,oranget42,0,0.026566,2.001401,-0.183435
spring.2017,sagrei,orangex24,0,1.179866,0.495870,-0.427808
spring.2017,sagrei,oranget94,0,-0.314389,0.124255,0.396795
spring.2017,sagrei,orangeh04,0,0.716409,0.507239,-0.234509
spring.2017,sagrei,oranget79,1,-0.035822,0.292392,0.363941
spring.2017,sagrei,oranget39,0,1.918026,-0.154225,-1.079384
spring.2017,sagrei,orangeh42,0,1.110858,0.229592,-0.023411
spring.2017,sagrei,orangeh49,0,0.758602,-0.569195,0.164882
spring.2017,sagrei,oranges94,0,1.417101,-0.416324,-0.426543
spring.2017,sagrei,orangeh12,1,0.647065,1.120515,-0.803862
spring.2017,sagrei,oranget59,0,1.909359,-1.038011,-0.079666
spring.2017,sagrei,oranget82,0,2.494291,-0.504887,0.097666
spring.2017,sagrei,oranget25,0,0.594272,0.666837,-0.568039
spring.2017,sagrei,oranget64,0,1.141365,-0.714368,-0.710353
spring.2017,sagrei,oranget30,0,1.831107,-1.071454,-1.087861
spring.2017,sagrei,oranges48,1,1.396558,0.045743,-0.424485
spring.2017,sagrei,oranget63,1,1.740189,0.775337,-0.361928
spring.2017,sagrei,oranget03,0,1.493797,-1.024542,-0.068456
spring.2017,sagrei,oranget28,1,0.791524,0.366554,-0.906853
spring.2017,sagrei,orangex44,0,0.671489,-0.524117,-1.519589
spring.2017,sagrei,oranget70,0,1.653892,-1.643923,-1.306176
spring.2017,sagrei,orangex26,0,0.615190,-0.885091,-0.562729
spring.2017,sagrei,oranges87,0,0.918422,-1.461083,-0.849037
spring.2017,sagrei,oranget11,0,0.743513,-1.034846,-1.126056
spring.2017,sagrei,oranget27,1,2.856494,-0.868957,-2.657833
spring.2017,sagrei,oranget83,0,1.021025,1.748248,-1.337186
spring.2017,sagrei,orangeh47,0,1.346273,0.211687,-0.781710
spring.2017,sagrei,oranget61,0,1.133869,1.304645,-0.098313
spring.2017,sagrei,oranget18,0,0.524445,-0.202487,-0.568192
spring.2017,equestris,orangen23,1,-10.374345,-6.333504,-9.012501
spring.2017,sagrei,oranget87,0,1.006888,0.690753,0.710051
spring.2017,sagrei,orangeh34,0,1.679428,0.013137,-1.613362
spring.2017,carolinensis,orangeh25,0,-6.869949,0.943073,-1.591658
fall.2017,carolinensis,orangeb62,0,-7.859974,1.581526,-1.182773
fall.2017,sagrei,orangeb64,0,1.308158,1.472963,-0.440739
fall.2017,sagrei,orangeb67,0,0.086371,1.166677,0.410356
fall.2017,carolinensis,orangeb73,0,-3.268147,1.591527,1.891292
fall.2017,carolinensis,orangeb72,0,-5.107902,1.520547,0.387438
fall.2017,sagrei,orangeb66,1,2.034118,1.084153,0.442490
fall.2017,carolinensis,orangeb74,1,-6.938075,0.224373,1.653921
fall.2017,sagrei,orangeb68,1,1.519388,0.119942,-0.098532
fall.2017,sagrei,orangeb70,0,2.027882,0.208969,-0.657519
fall.2017,sagrei,orangeb65,0,1.038151,0.019256,-1.424286
fall.2017,sagrei,orangeb77,0,1.376672,2.776511,-0.869327
fall.2017,sagrei,orangeb79,0,2.234190,-0.691387,-1.537759
fall.2017,sagrei,orangeb71,1,2.758003,2.445886,-0.125460
fall.2017,sagrei,orangeb63,0,1.872548,0.677684,-1.249198
fall.2017,carolinensis,orangeb75,0,-6.086223,3.284835,0.678127
fall.2017,sagrei,orangeb69,1,2.542506,0.368889,-0.513172
fall.2017,sagrei,orangeb82,1,1.192109,0.173005,-0.935250
fall.2017,sagrei,orangec00,1,1.993328,-0.020643,-0.635559
fall.2017,sagrei,orangec01,1,0.612035,1.373519,-0.972536
fall.2017,sagrei,orangeb85,0,0.048866,-0.248437,2.018687
fall.2017,sagrei,orangeb93,1,1.609828,1.157694,-2.006326
fall.2017,sagrei,orangeb99,1,1.646595,0.643389,-0.253184
fall.2017,sagrei,orangeb88,0,0.945739,1.849116,-0.100879
fall.2017,sagrei,orangeb94,0,0.961715,0.987074,-0.816241
fall.2017,sagrei,orangeb91,0,2.340968,-1.837008,0.074999
fall.2017,sagrei,orangeb90,0,1.958185,0.588144,-0.724537
fall.2017,sagrei,orangeb97,0,1.101666,-0.220879,-0.231665
fall.2017,sagrei,orangeb92,0,1.366382,-0.365045,0.265238
fall.2017,sagrei,orangeb98,0,1.610853,0.783139,-0.008267
fall.2017,sagrei,orangeb84,0,0.884448,1.451191,0.878731
fall.2017,sagrei,orangeb95,0,2.790620,0.207047,0.364793
fall.2017,sagrei,orangeb89,0,1.786413,-1.132538,-0.410657
fall.2017,sagrei,orangeb96,1,1.967940,-1.611521,0.129509
fall.2017,sagrei,orangeb80,1,2.055115,1.026708,-0.355802
fall.2017,sagrei,orangeb86,0,1.778397,-0.792411,0.993181
fall.2017,carolinensis,orangec04,0,-4.960918,0.860559,0.589849
fall.2017,carolinensis,orangec05,0,-4.739502,2.016432,0.442425
fall.2017,sagrei,orangeb83,0,-0.001649,-1.337868,0.837681
fall.2017,sagrei,orangec12,0,0.750262,1.034972,0.298913
fall.2017,carolinensis,orangec11,0,-4.064781,0.245680,1.149645
fall.2017,distichus,orangec27,1,-1.376692,-6.743689,3.830039
fall.2017,sagrei,orangec26,1,2.871479,-0.702485,0.300225
fall.2017,sagrei,orangec25,1,1.529376,-0.489982,-0.062268
fall.2017,sagrei,orangec24,0,2.371182,0.264386,-0.546791
fall.2017,sagrei,orangec23,0,1.528861,-0.617609,-0.960795
fall.2017,sagrei,orangec22,0,0.805781,-0.097604,-0.911226
fall.2017,sagrei,orangec19,1,2.007051,0.627659,-0.246775
fall.2017,sagrei,orangec18,0,1.784687,-1.109211,-1.051447
fall.2017,sagrei,orangec17,0,1.700690,-0.970539,0.735660
fall.2017,carolinensis,orangec16,0,-8.343219,0.806196,-1.193839
fall.2017,sagrei,orangec09,0,0.580037,-0.378616,1.547938
fall.2017,sagrei,orangec08,0,0.978072,2.002538,-1.071019
fall.2017,sagrei,orangec07,1,2.518266,1.117387,-1.005464
fall.2017,sagrei,orangec06,0,0.840646,0.310413,-0.333042
fall.2017,sagrei,orangec15,0,2.849727,0.616945,-1.832393
fall.2017,sagrei,orangec14,0,2.621512,0.877313,-0.170752
fall.2017,sagrei,orangec13,0,3.484831,0.117424,-0.272901
fall.2017,carolinensis,orangec36,0,-4.142863,-0.617143,1.245419
fall.2017,sagrei,orangec35,1,1.279136,0.417864,1.552179
fall.2017,sagrei,orangec34,0,0.258240,-0.826747,0.780373
fall.2017,sagrei,orangec33,0,0.099722,1.364306,0.124455
fall.2017,sagrei,orangec32,0,0.532970,1.335747,1.795100
fall.2017,sagrei,orangec41,0,1.665293,-1.707390,-0.159499
fall.2017,sagrei,orangec31,0,1.001328,0.001766,1.014010
fall.2017,sagrei,orangec30,1,2.130000,-0.039598,0.695384
fall.2017,sagrei,orangec29,1,2.476143,2.097628,0.494956
fall.2017,sagrei,orangec40,0,2.385397,-0.058133,-1.118944
fall.2017,carolinensis,orangec38,1,-7.379559,2.361926,-1.207655
fall.2017,sagrei,orangec37,0,2.424066,-0.883633,-1.235692
fall.2017,carolinensis,orangec62,0,-3.854140,0.956377,0.205318
fall.2017,distichus,orangec61,1,0.144649,-6.017675,4.139039
fall.2017,sagrei,orangec50,0,0.467045,0.065361,-0.369679
fall.2017,carolinensis,orangec49,0,-6.962798,0.404944,2.105187
fall.2017,sagrei,orangec58,1,2.000640,0.381510,-1.527027
fall.2017,sagrei,orangec59,1,0.282564,-0.790592,0.558746
fall.2017,sagrei,orangec57,1,1.854272,-0.413381,-1.205675
fall.2017,distichus,orangec56,1,0.090563,-5.109408,3.471958
fall.2017,carolinensis,orangec48,0,-6.186012,1.189826,1.672750
fall.2017,equestris,orangec51,0,-12.337864,-7.544457,-10.695308
fall.2017,carolinensis,orangec54,0,-7.843888,-0.911709,-0.545271
fall.2017,sagrei,orangec53,0,2.358692,1.377303,-0.573515
fall.2017,carolinensis,orangec52,0,-7.667059,2.115494,-0.792130
fall.2017,carolinensis,orangec47,0,-5.914401,-0.649668,2.612015
fall.2017,carolinensis,orangec45,0,-5.697696,-0.519576,1.367383
fall.2017,sagrei,orangec44,1,1.830349,-0.466618,0.137451
fall.2017,sagrei,orangec63,0,2.689448,0.876809,-0.300830
fall.2017,sagrei,orangec64,1,1.041347,1.159927,0.226731
fall.2017,carolinensis,orangec65,1,-7.539100,0.625449,1.586821
fall.2017,sagrei,orangec66,0,1.338616,-1.826875,0.860035
fall.2017,sagrei,orangec68,0,0.597616,-0.450734,0.305981
fall.2017,sagrei,orangec90,0,-0.087869,-0.283136,0.501202
fall.2017,sagrei,orangec89,0,1.295610,1.492138,-0.360367
fall.2017,carolinensis,orangec71,0,-5.462726,0.971662,0.677660
fall.2017,sagrei,orangec88,0,0.967748,-0.424013,-1.090260
fall.2017,sagrei,orangec73,1,0.223419,-0.823044,0.944739
fall.2017,sagrei,orangec86,0,2.023876,-1.798326,-0.688363
fall.2017,sagrei,orangec85,0,3.099395,1.433801,-0.659909
fall.2017,sagrei,orangec75,0,1.207344,-0.161855,0.686418
fall.2017,sagrei,orangec76,0,0.967783,0.266039,-0.260554
fall.2017,sagrei,orangec84,0,-0.880434,0.276910,0.371811
fall.2017,carolinensis,orangec77,1,-5.958538,2.142791,0.585377
fall.2017,sagrei,orangec83,0,0.571060,-0.567757,0.369921
fall.2017,carolinensis,orangec82,0,-5.120355,0.677241,-0.900557
fall.2017,sagrei,orangec81,0,2.651254,-1.475460,-0.738042
fall.2017,sagrei,orangec80,0,0.398041,0.857068,0.077789
fall.2017,sagrei,orangec79,0,2.249867,-2.552612,-0.932667
fall.2017,carolinensis,orangec78,1,-7.104796,2.594248,1.809347
fall.2017,sagrei,orangec96,0,1.034694,0.724789,-0.197839
fall.2017,sagrei,orangec97,1,0.237249,0.114870,1.437200
fall.2017,sagrei,orangec98,1,0.291356,-0.124881,-0.018563
fall.2017,sagrei,orangec95,0,2.028093,-0.058516,0.589426
fall.2017,carolinensis,orangec99,0,-5.827272,1.259895,2.052315
fall.2017,sagrei,orangec94,0,3.325067,-1.202475,-0.370647
fall.2017,sagrei,orangec93,0,-0.062293,0.172922,-0.036085
fall.2017,sagrei,orangec92,0,2.294623,-1.309569,-0.663932
fall.2017,sagrei,oranged01,0,2.884861,-0.377422,1.195024
fall.2017,sagrei,oranged02,1,0.749447,1.290696,0.576777
fall.2017,sagrei,oranged03,0,0.864252,0.868828,-0.677833
fall.2017,sagrei,orangec91,0,1.381716,-0.432848,-0.251209
fall.2017,carolinensis,oranged06,0,-5.933759,0.159369,1.631250
fall.2017,carolinensis,oranged15,0,-5.970409,0.461027,-0.771214
fall.2017,sagrei,oranged14,0,1.900584,0.111152,-0.250063
fall.2017,carolinensis,oranged16,1,-6.219127,-0.397663,1.712396
fall.2017,carolinensis,oranged17,1,-5.645081,-0.583770,1.666296
fall.2017,sagrei,oranged13,0,1.882969,0.082233,-0.106998
fall.2017,sagrei,oranged12,0,1.445327,0.161071,0.395167
fall.2017,sagrei,oranged11,1,0.903548,-0.193404,-0.258296
fall.2017,sagrei,oranged10,0,1.421183,-1.273816,-0.111013
fall.2017,sagrei,oranged09,0,0.332655,0.364346,-0.695479
fall.2017,sagrei,oranged08,0,-0.125234,-4.146665,1.016773
fall.2017,sagrei,oranged23,0,0.922129,0.154602,0.322916
fall.2017,sagrei,oranged22,1,2.096740,1.732618,-0.440092
fall.2017,sagrei,oranged24,0,-2.089660,-0.001787,0.888097
fall.2017,sagrei,oranged39,0,2.525951,-0.757608,-0.100775
fall.2017,sagrei,oranged25,1,0.823302,0.945038,-0.088342
fall.2017,sagrei,oranged38,0,0.574404,-0.471362,-0.864242
fall.2017,sagrei,oranged37,1,1.600156,-0.435252,0.160012
fall.2017,sagrei,oranged36,0,-0.425899,-2.209057,-0.452712
fall.2017,distichus,oranged26,0,-0.142524,-5.902403,3.141310
fall.2017,carolinensis,oranged27,0,-4.879054,-0.650635,1.205814
fall.2017,sagrei,oranged28,1,1.691476,1.224438,-0.337767
fall.2017,carolinensis,oranged35,1,-6.435599,1.943813,0.777563
fall.2017,sagrei,oranged34,1,2.043025,0.373922,-1.267193
fall.2017,carolinensis,oranged29,0,-3.757308,-0.578295,0.532578
fall.2017,carolinensis,oranged33,1,-7.172971,1.133187,-0.857551
fall.2017,sagrei,oranged31,0,1.978164,-1.388795,0.795629
fall.2017,distichus,oranged51,0,0.092510,-5.705648,3.586521
fall.2017,sagrei,oranged52,0,1.140798,0.950755,-0.675717
fall.2017,sagrei,oranged54,1,1.374134,-0.157147,0.075118
fall.2017,sagrei,oranged40,1,2.278492,-0.025746,-0.164906
fall.2017,sagrei,oranged55,0,1.492390,-1.675518,0.620521
fall.2017,sagrei,oranged41,0,1.137778,0.952953,-0.611928
fall.2017,sagrei,oranged56,1,2.607609,0.794886,-1.005029
fall.2017,sagrei,oranged42,0,-0.209620,0.445708,-0.320305
fall.2017,sagrei,oranged43,1,0.775538,0.910893,0.122422
fall.2017,sagrei,oranged44,0,1.865177,-0.034132,-0.310132
fall.2017,sagrei,oranged58,0,2.195033,-0.003305,-0.221297
fall.2017,sagrei,oranged59,0,1.778888,-0.527130,-1.034672
fall.2017,sagrei,oranged60,0,2.295457,-1.807342,-0.277042
fall.2017,sagrei,oranged46,0,2.135674,0.565954,-1.282889
fall.2017,carolinensis,oranged47,0,-6.182242,-0.256063,2.684801
fall.2017,sagrei,oranged61,0,1.600710,-0.707076,-1.092549
fall.2017,sagrei,oranged62,0,2.030215,-0.587503,-0.491315
fall.2017,sagrei,oranged63,0,1.358052,0.158864,-0.583557
fall.2017,sagrei,oranged64,0,2.530637,0.734829,-0.694527
fall.2017,distichus,oranged49,0,-0.443391,-5.484390,2.918009
fall.2017,sagrei,oranged50,0,1.165807,0.791397,-0.545408
fall.2017,sagrei,oranged65,0,2.224957,-0.254356,-0.762518
fall.2017,sagrei,oranged66,1,1.272139,0.624142,-0.980188
fall.2017,sagrei,orangee53,0,0.543036,-1.128242,1.379160
fall.2017,sagrei,oranged69,1,1.890996,0.372403,-0.331329
fall.2017,sagrei,oranged70,0,1.711992,0.043932,-1.269747
fall.2017,sagrei,oranged72,0,2.029212,0.622149,-0.710277
fall.2017,sagrei,oranged73,0,0.746636,0.619000,0.816336
fall.2017,carolinensis,oranged95,0,-6.398746,1.038158,1.690098
fall.2017,distichus,oranged82,1,0.160187,-7.480768,4.401263
fall.2017,sagrei,oranged80,1,1.772748,0.798293,-0.790411
fall.2017,sagrei,oranged93,0,1.702020,0.761373,-0.097557
fall.2017,sagrei,oranged79,0,1.092331,-0.812075,-0.923568
fall.2017,sagrei,oranged78,0,3.133669,-0.262402,-0.147392
fall.2017,sagrei,oranged89,1,0.391461,1.002540,0.691055
fall.2017,carolinensis,oranged88,0,-5.771739,0.030402,0.849707
fall.2017,carolinensis,oranged87,0,-4.648733,0.577455,1.210494
fall.2017,sagrei,oranged86,0,1.029169,-1.140451,0.650927
fall.2017,sagrei,oranged75,1,2.577596,-0.097395,-1.555321
fall.2017,sagrei,oranged84,0,1.813114,-0.694735,0.882276
fall.2017,sagrei,oranged74,0,2.679447,-0.264754,-1.049937
fall.2017,sagrei,orangee28,0,2.921975,0.765073,-1.036599
fall.2017,carolinensis,orangee27,1,-6.357151,2.430049,-0.907934
fall.2017,sagrei,orangee25,0,2.497830,0.674600,-0.120900
fall.2017,sagrei,orangee24,0,2.585826,0.425070,-0.992315
fall.2017,sagrei,orangee23,0,2.169679,-0.496128,-1.473503
fall.2017,sagrei,orangee22,1,1.859773,-0.074680,-0.818089
fall.2017,sagrei,orangee21,1,0.989274,0.394596,-0.282514
fall.2017,sagrei,orangee08,1,0.973542,2.223192,0.841808
fall.2017,sagrei,orangee20,0,0.637629,-0.345931,0.566551
fall.2017,sagrei,orangee19,0,1.988574,0.800415,-0.497639
fall.2017,sagrei,orangee07,0,2.066652,0.227282,0.591168
fall.2017,sagrei,orangee18,0,2.230053,0.124536,-0.431573
fall.2017,sagrei,orangee17,0,2.169285,-0.493427,-0.342318
fall.2017,sagrei,orangee16,0,1.204372,-0.290470,-0.395179
fall.2017,carolinensis,orangee15,0,-5.598399,1.560796,0.001225
fall.2017,carolinensis,orangee14,0,-5.663676,0.861413,0.345263
fall.2017,sagrei,orangee04,0,0.628780,0.077830,0.834242
fall.2017,sagrei,orangee13,0,0.886544,0.110769,0.683340
fall.2017,sagrei,orangee12,0,0.608057,-1.050202,-0.226924
fall.2017,sagrei,oranged99,1,-0.143045,0.373146,1.360112
fall.2017,sagrei,oranged98,0,2.284725,-0.283217,1.005367
fall.2017,carolinensis,orangee11,1,-5.686891,-1.203677,2.260343
fall.2017,sagrei,orangee10,0,1.055032,-0.681183,0.295124
fall.2017,sagrei,orangee09,0,1.752798,0.715639,-1.666541
fall.2017,sagrei,oranged97,0,0.971896,-0.531262,0.511465
fall.2017,carolinensis,oranged96,1,-5.604349,1.482458,0.939358
fall.2017,sagrei,orangee35,0,2.170344,0.148003,-0.596147
fall.2017,sagrei,orangee36,0,2.280241,0.161521,-0.076760
fall.2017,sagrei,orangee37,0,1.957923,-1.267897,-0.967649
fall.2017,sagrei,orangee38,0,1.974133,0.975657,-0.426429
fall.2017,sagrei,orangee39,0,2.486686,0.207218,-0.712372
fall.2017,sagrei,orangee40,1,0.748180,-1.392965,0.964840
fall.2017,distichus,orangee34,0,-0.775510,-5.324252,4.348368
fall.2017,sagrei,orangee41,0,1.385746,2.135465,-0.800907
fall.2017,sagrei,orangee42,1,1.379324,1.437699,-0.951150
fall.2017,sagrei,orangee43,0,1.739748,-0.182203,0.413448
fall.2017,sagrei,orangee44,0,2.115536,-0.426033,-0.949022
fall.2017,sagrei,orangee45,1,2.757773,-0.168168,-1.213296
fall.2017,sagrei,orangee46,0,2.235104,-1.869518,0.397285
fall.2017,sagrei,orangee33,0,1.884864,-2.013545,0.960951
fall.2017,sagrei,orangee47,1,1.024082,-0.703220,0.876493
fall.2017,sagrei,orangee32,1,1.735804,1.551134,0.733328
fall.2017,sagrei,orangee48,1,1.646388,0.468857,-0.035761
fall.2017,sagrei,orangee49,0,3.299896,0.160625,1.085119
fall.2017,sagrei,orangee50,0,1.761160,0.713004,0.326733
fall.2017,sagrei,orangee31,0,0.033968,0.396088,2.217229
fall.2017,sagrei,orangee51,0,2.380459,0.218619,-0.478413
fall.2017,sagrei,orangee30,0,1.269509,-0.039718,-0.447904
fall.2017,sagrei,orangee52,1,2.111422,1.024722,-1.054444
fall.2017,sagrei,orangee54,1,3.168955,0.660277,-1.621250
fall.2017,sagrei,orangee55,0,0.791561,1.123522,-1.306845
fall.2017,sagrei,orangee56,0,2.260601,-0.367569,-0.716487
fall.2017,sagrei,orangee59,0,2.243534,1.036073,1.037625
fall.2017,sagrei,orangee61,0,2.278265,0.700189,-0.808565
fall.2017,sagrei,orangee62,0,0.784305,1.273692,-0.170699
fall.2017,sagrei,orangee63,0,0.718838,0.598102,-0.297675
fall.2017,sagrei,orangee64,0,1.922349,0.242129,-0.254953
fall.2017,distichus,orangee67,0,1.907310,-4.850071,3.244018
fall.2017,carolinensis,orangee68,0,-5.317171,1.449548,1.681749
fall.2017,carolinensis,orangee69,0,-8.906186,1.272165,-1.064339
fall.2017,sagrei,orangee70,0,1.333187,0.843443,-0.609695
fall.2017,carolinensis,orangee73,1,-3.848683,1.147551,1.057126
fall.2017,sagrei,orangee75,0,1.945185,0.438920,-1.076802
fall.2017,sagrei,orangee76,1,1.422377,-0.146304,-0.589243
fall.2017,sagrei,orangee77,1,1.366666,0.041083,0.403831
fall.2017,distichus,orangee78,0,0.176985,-4.719386,2.862550
fall.2017,sagrei,orangee79,1,1.465201,0.408265,-0.156965
fall.2017,distichus,orangee80,1,-1.422786,-6.696768,4.008095
fall.2017,sagrei,orangee81,1,1.054889,-0.538393,0.457940
fall.2017,carolinensis,orangee83,0,-6.263514,0.919571,1.265415
fall.2017,distichus,orangee84,0,0.192270,-6.677255,4.324495
fall.2017,sagrei,orangee85,1,0.513433,0.848305,0.164911
fall.2017,sagrei,orangee86,1,1.784765,-1.282271,-0.470291
fall.2017,sagrei,orangee87,0,1.786534,0.834365,-0.590699
fall.2017,sagrei,orangee89,0,2.289495,-0.539456,-0.293628
fall.2017,sagrei,orangee99,0,0.924656,1.442549,0.411522
fall.2017,sagrei,orangee90,1,1.634671,0.085353,-1.035423
fall.2017,carolinensis,orangee91,0,-6.312647,1.508700,0.524939
fall.2017,sagrei,orangee98,0,1.050131,0.432064,0.422771
fall.2017,sagrei,orangee97,0,1.441223,1.116374,-1.136773
fall.2017,sagrei,orangee92,0,1.877587,-0.010572,0.213682
fall.2017,carolinensis,orangee94,1,-6.165321,2.210629,0.794835
fall.2017,carolinensis,orangee93,0,-4.683484,0.251820,1.300981
fall.2017,sagrei,orangeg16,0,2.680624,-0.526593,-1.034732
fall.2017,sagrei,orangeg15,1,1.656013,0.275960,-0.673584
fall.2017,sagrei,orangeg14,1,-0.145833,0.837584,-0.030644
fall.2017,sagrei,orangeg12,0,0.811241,0.497669,-1.347103
fall.2017,sagrei,orangeg11,0,2.090939,-1.200534,-1.283528
fall.2017,sagrei,orangeg10,0,1.010621,0.363503,-0.104091
fall.2017,sagrei,orangeg09,1,0.570900,0.864339,0.266565
fall.2017,sagrei,orangeg08,0,1.298735,0.266697,0.022648
fall.2017,sagrei,orangeg06,0,1.469126,-0.674735,-0.130665
fall.2017,sagrei,orangeg05,0,1.614569,-1.582114,-1.184438
fall.2017,sagrei,orangeg03,0,0.495217,-0.330581,-0.529885
fall.2017,sagrei,orangeg02,0,1.589837,0.383967,-0.555971
fall.2017,distichus,orangeg01,1,0.334003,-5.688537,3.354753
fall.2017,sagrei,orangeg44,0,2.317894,-0.598391,-0.246491
fall.2017,sagrei,orangeg43,1,0.296820,0.627373,-0.454746
fall.2017,sagrei,orangeg42,0,1.618085,-0.623343,-0.668775
fall.2017,sagrei,orangeg41,1,1.673471,-0.803430,-1.332038
fall.2017,sagrei,orangeg40,0,1.071851,0.916051,-0.668191
fall.2017,sagrei,orangeg39,1,0.909731,-0.725940,-0.072422
fall.2017,sagrei,orangeg38,0,2.444917,0.075227,-1.493389
fall.2017,sagrei,orangeg37,0,1.804160,-0.951561,-0.774263
fall.2017,carolinensis,orangeg36,0,-6.597255,1.632056,-0.058695
fall.2017,carolinensis,orangeg35,1,-4.660926,2.173705,1.594544
fall.2017,sagrei,orangeg33,0,2.528238,0.480197,-0.211802
fall.2017,sagrei,orangeg32,0,0.718768,1.046660,-0.424157
fall.2017,sagrei,orangeg30,0,1.759050,-1.121842,0.346055
fall.2017,sagrei,orangeg28,1,1.353139,-0.021586,0.279756
fall.2017,sagrei,orangeg27,0,1.841896,0.611898,-1.405903
fall.2017,sagrei,orangeg26,0,1.276571,-1.195366,-1.027547
fall.2017,sagrei,orangeg25,1,0.468172,-0.847213,-0.462727
fall.2017,sagrei,orangeg24,0,2.985669,-1.096944,0.032812
fall.2017,sagrei,orangeg23,1,2.364986,1.596242,-0.761163
fall.2017,sagrei,orangeg22,0,1.817881,0.132376,-1.823234
fall.2017,sagrei,orangeg21,0,0.245952,-0.333695,-0.632935
fall.2017,sagrei,orangeg20,0,1.881504,-0.974421,0.026214
fall.2017,sagrei,orangeg19,0,2.275791,-0.887019,-0.066916
fall.2017,sagrei,orangeg18,0,0.727103,-0.701777,-0.609189
fall.2017,sagrei,orangeg63,1,1.344967,-0.419172,0.565748
fall.2017,sagrei,orangeg61,0,3.309704,-0.090222,-0.685755
fall.2017,sagrei,orangeg60,0,2.460456,0.524828,-0.074809
fall.2017,sagrei,orangeg59,0,1.297381,0.464301,-0.462460
fall.2017,sagrei,orangeg58,0,0.848549,0.203170,0.063943
fall.2017,sagrei,orangeg57,0,1.192280,1.313297,-1.378854
fall.2017,sagrei,orangeg56,0,1.989730,-0.310929,0.414636
fall.2017,sagrei,orangeg55,0,0.178373,0.367179,-0.247433
fall.2017,sagrei,orangeg54,0,1.803525,-0.547683,-1.615133
fall.2017,sagrei,orangeg53,0,1.964781,-1.105553,-0.423248
fall.2017,sagrei,orangeg52,0,1.998486,-0.196156,0.048773
fall.2017,distichus,orangeg50,1,-1.056549,-6.929099,3.474263
fall.2017,sagrei,orangeg49,0,1.813147,0.443273,-0.567775
fall.2017,sagrei,orangeg48,0,1.102511,0.244270,0.692095
fall.2017,sagrei,orangeg47,0,1.113925,-0.907810,-0.762453
fall.2017,sagrei,orangeg46,0,2.085687,0.608867,-0.503138
fall.2017,sagrei,orangeg87,1,2.213880,-0.787162,-0.712683
fall.2017,sagrei,orangeg89,0,0.583664,-0.512659,0.985564
fall.2017,carolinensis,orangeg91,0,-5.448494,1.070616,1.174267
fall.2017,carolinensis,orangeg66,1,-6.535617,-0.182118,-1.513445
fall.2017,sagrei,orangeg67,0,1.953014,-0.872379,-0.818167
fall.2017,sagrei,orangeg68,0,1.162136,1.106184,-0.470659
fall.2017,sagrei,orangeg69,0,1.918945,-0.582720,-0.390898
fall.2017,sagrei,orangeg70,0,1.877845,-0.850839,0.677080
fall.2017,sagrei,orangeg71,0,2.162537,-1.165122,-0.150042
fall.2017,sagrei,orangeg72,0,0.807478,-0.419867,-0.126457
fall.2017,sagrei,orangeg73,0,2.734311,0.602673,-1.602624
fall.2017,carolinensis,orangeg74,1,-6.250159,-0.122531,0.942136
fall.2017,sagrei,orangeg75,0,1.484278,-0.748834,-0.368259
fall.2017,carolinensis,orangeg76,0,-6.053858,-0.756554,2.158573
fall.2017,sagrei,orangeg77,0,1.951884,-0.323301,-1.128017
fall.2017,sagrei,orangeg78,0,1.528144,-0.106623,-0.492755
fall.2017,sagrei,orangeg79,0,1.823584,-0.173968,-0.840391
fall.2017,sagrei,orangeg80,1,0.448480,-0.885617,-0.482066
fall.2017,sagrei,orangeg81,0,2.497127,-0.590040,-0.327980
fall.2017,sagrei,orangeg82,0,0.764431,-0.492783,-0.877756
fall.2017,sagrei,orangeg83,1,2.177823,0.576877,-0.526100
